"codigo";"nome_ascii";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma"
"PPGE7210";"SABERES E PRATICAS PEDAGOGICAS EM CONTEXTOS ESCOLARES E NAO-ESCOLARES";"STRICTO SENSU";2017;1;15;"Sala 306 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"4M34";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;3;"Sala \"E\"";"2017-02-13";"2017-06-17";"17";"3T456";"Piano Popular";"f";1;"";"f";"ABERTA";"";"Presencial";""
"GGF3010";"METODOS EM GEOQUIMICA E PETROLOGIA";"STRICTO SENSU";2017;1;5;"PPGG";"2017-03-06";"2017-07-15";"01";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2134";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA VII";"STRICTO SENSU";2017;1;2;"Sala do orientador";"2017-03-06";"2017-07-14";"10";"2T3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGE7201";"CRIANCA, INFANCIA, CULTURA E EDUCACAO";"STRICTO SENSU";2017;1;15;"Sala 303 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"5M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0335";"FRUTICULTURA";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.1";"34M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECM007";"SEMINARIO DE ORIENTACAO II";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-02-20";"2017-07-01";"14";"7M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECT2203";"LOGICA DE PROGRAMACAO";"GRADUAÇÃO";2017;1;25;"ECT";"2017-02-13";"2017-06-27";"07A";"5M56  35T12 (13/02/2017 - 27/06/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"ESU0710";"ANATOMIA E FISIOLOGIA HUMANA";"TÉCNICO";2017;1;40;"SALA 27-A";"2017-03-24";"2017-06-21";"03";"3456M23456";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"GGF2022";"SEMINARIO DE PESQUISA I";"STRICTO SENSU";2017;1;1;"PPGG";"2017-03-06";"2017-07-15";"03";"7M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT802";"INSTRUMENTO III";"TÉCNICO";2017;1;3;"Sala 05";"2017-01-30";"2017-06-17";"05";"3M456";"Contrabaixo Acústico";"f";1;"";"f";"ABERTA";"";"Presencial";""
"AGR1001";"LINGUA INGLESA I";"FORMAÇÃO COMPLEMENTAR";2017;1;20;"2-i-8";"2017-03-04";"2017-07-01";"03";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECM007";"SEMINARIO DE ORIENTACAO II";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-02-20";"2017-07-01";"05";"7M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0340";"GESTAO AGROAMBIENTAL";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.1";"2M45";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"FAC0012";"SAUDE DA MULHER";"LATO SENSU";2017;1;40;"Facisa";"2017-02-04";"2017-02-05";"01";"1M2345 7M12345  17T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"AGR1101";"LINGUA INGLESA PARA FINS ACADEMICOS I";"FORMAÇÃO COMPLEMENTAR";2017;1;20;"2-h-7";"2017-03-04";"2017-07-01";"02";"35M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DLC0035";"HIPERTEXTO, GENEROS DIGITAIS E ENSINO";"LATO SENSU";2017;1;10;"Campus da UFRN em Currais Novos";"2017-02-06";"2017-02-08";"01";"234M12345  234T12345";"";"f";1;"2017-02-11 17:37:15.699";"f";"CONSOLIDADA";"";"Presencial";""
"LET2226";"LEITURAS ORIENTADAS EM LINGUISTICA APLICADA I";"STRICTO SENSU";2017;1;4;"Sala do orientador";"2017-03-06";"2017-07-14";"07";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF2003";"FORMACAO PESSOAL I";"LATO SENSU";2017;1;80;"Sala de danças do DAD da UFRN";"2017-02-09";"2017-02-10";"01";"5M345 6M2345  56T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF1013";"ESTAGIO SUPERVISIONADO III (PARTICIPACAO)";"GRADUAÇÃO";2017;1;30;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"MUT161";"REGENCIA I";"TÉCNICO";2017;1;3;"Sala 25";"2017-02-13";"2017-06-17";"01";"6T456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0339";"PLANEJAMENTO AGROPECUARIO";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.1";"4M45 5M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECT2203";"LOGICA DE PROGRAMACAO";"GRADUAÇÃO";2017;1;25;"ECT";"2017-02-13";"2017-06-27";"06B";"4M56  35T12 (13/02/2017 - 27/06/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"EAJ0341";"TECNOLOGIAS DE PRODUTOS AGROPECUARIOS";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.1";"4T345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0836";"PISCICULTURA CONTINENTAL";"TÉCNICO";2017;1;40;"AQUICULTURA";"2017-02-13";"2017-07-01";"AQS16.2";"5M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PRO1703";"TECNOLOGIAS AMBIENTAIS";"GRADUAÇÃO";2017;1;1;"Setor IV";"2017-02-13";"2017-07-01";"IND";"";"";"f";3;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2203";"LOGICA DE PROGRAMACAO";"GRADUAÇÃO";2017;1;25;"ECT";"2017-02-13";"2017-06-27";"08B";"5M56  35T12 (13/02/2017 - 27/06/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"ECT2203";"LOGICA DE PROGRAMACAO";"GRADUAÇÃO";2017;1;25;"ECT";"2017-02-13";"2017-06-27";"08A";"4M56  35T12 (13/02/2017 - 27/06/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"PAT0700.1";"PATOLOGIA GERAL PARA ENFERMAGEM - PRATICA";"GRADUAÇÃO";2017;1;60;"Departamento de Patologia";"2017-02-13";"2017-07-01";"01D";"5M5 (13/02/2017 - 01/07/2017)";"Turma clonada a partir da turma 2017.1 - PAT0700.1 T01A";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DLC0037";"TEXTOS ESPECIALIZADOS E ENSINO";"LATO SENSU";2017;1;10;"Campus da UFRN em Currais Novos";"2017-01-19";"2017-01-21";"01";"567M12345  567T12345";"";"f";1;"2017-02-11 17:43:37.082";"f";"CONSOLIDADA";"";"Presencial";""
"DLC0064";"FONETICA E FONOLOGIA DA LINGUA ESPANHOLA";"LATO SENSU";2017;1;50;"CCHLA";"2017-01-14";"2017-01-28";"01";"7M12345  7T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DIM0801";"ESTUDO ORIENTADO 1";"STRICTO SENSU";2017;1;5;"a definir";"2017-02-13";"2017-06-24";"04";"6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MOR0038";"HISTOLOGIA APLICADA A FONOAUDIOLOGIA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"02";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"PET0407";"PROCESSAMENTO SISMICO";"STRICTO SENSU";2017;1;7;"Sala de Seminários Ciscpet";"2017-02-13";"2017-06-30";"01";"6M3452";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT481";"PRATICA DE CONJUNTO";"TÉCNICO";2017;1;10;"Estudio (Aquário)";"2017-02-13";"2017-06-17";"12";"4T456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2128";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA I";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-03-06";"2017-07-14";"08";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;3;"Sala \"L\"";"2017-02-13";"2017-06-17";"24";"3T456";"Violão";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DIM0937";"ESTAGIO DOCENCIA EM COMPUTACAO 2";"STRICTO SENSU";2017;1;3;"A definir";"2017-02-13";"2017-06-24";"04";"7M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PGEL043";"TOPICOS AVANCADOS EM LITERATURA COMPARADA III";"STRICTO SENSU";2017;1;20;"setor 2, D-1";"2017-03-06";"2017-07-14";"01";"5T234";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"ECL0007";"ESTAGIO DE DOCENCIA I";"STRICTO SENSU";2017;1;1;"Sala de Aulas do CB";"2017-02-16";"2017-06-02";"03";"67T6  6N1";"Aluna Maiara Menezes. CIV2320-Microbiologia Ambiental. Profa. Vanessa Becker";"f";1;"";"f";"ABERTA";"";"Presencial";""
"NUT0302";"NUTRICAO APLICADA A SAUDE";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"02";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"LET2132";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA V";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"04";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DLC0032";"TEXTO ARGUMENTATIVO: ASPECTOS TEORICOS E METODOLOGICOS";"LATO SENSU";2017;1;10;"Campus da UFRN em Currais Novos";"2017-01-26";"2017-01-28";"01";"567M12345  567T12345";"";"f";1;"2017-02-11 22:28:58.421";"f";"CONSOLIDADA";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;2;"Sala\"M\"";"2017-02-13";"2017-07-01";"34";"3T456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;2;"Sala \"U\"";"2017-02-13";"2017-07-01";"35";"3T123";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;3;"Sala \"M\"";"2017-02-13";"2017-06-17";"23";"4T456";"Violão";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"MUT802";"INSTRUMENTO III";"TÉCNICO";2017;1;3;"Sala 15";"2017-01-30";"2017-06-17";"17";"2M123";"Saxofone";"f";1;"";"f";"ABERTA";"";"Presencial";""
"SCF0008";"TOPICOS ESPECIAIS EM SAUDE COLETIVA";"STRICTO SENSU";2017;1;20;"FACISA";"2017-03-28";"2017-05-16";"01";"3T6  3N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CAR0005";"AMBULATORIO INTERPROFISSIONAL DE INSUFICIENCIA CARDIACA";"RESIDÊNCIA";2017;1;20;"AMBULATÓRIO DE CARDIOLOGIA";"2017-01-25";"2017-07-01";"01";"4T123456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DECM0008";"FORMACAO EM PESQUISA IV";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-03-06";"2017-06-24";"03";"7M6";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPG0004";"CURSO DE INICIACAO A DOCENCIA";"STRICTO SENSU";2017;1;45;"PPg";"2017-02-13";"2017-07-01";"01";"7T123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"SCF0005";"EPIDEMIOLOGIA";"STRICTO SENSU";2017;1;20;"IFRN - santa Cruz/RN";"2017-05-08";"2017-06-08";"01";"3M123456  2T51234 5T5234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECO1002";"MACROECONOMIA";"STRICTO SENSU";2017;1;20;"A definir";"2017-02-13";"2017-07-29";"01";"6M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ARQ2042";"SEMINARIO TEMATICO III-B";"STRICTO SENSU";2017;1;20;"Sala do PPGAU";"2017-03-06";"2017-07-01";"01";"4N123";"Metodologia de análise do proj. de arq. de conj. hab. de interesse social. Horário: 18:00 às 21:20";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"MUT800";"INSTRUMENTO I";"TÉCNICO";2017;1;3;"Sala \"R\"";"2017-02-13";"2017-06-17";"28";"3T123";"Violino";"f";1;"";"f";"ABERTA";"";"Presencial";""
"SCF0002";"TRABALHO E EDUCACAO NA SAUDE COLETIVA";"STRICTO SENSU";2017;1;20;"IFRN - santa Cruz/RN";"2017-03-28";"2017-05-16";"01";"3T561234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"AGR5001";"LINGUA ALEMA I";"FORMAÇÃO COMPLEMENTAR";2017;1;20;"2-h-4";"2017-03-04";"2017-07-01";"03";"24M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PGEL055";"LEITURAS ORIENTADAS EM LINGUISTICA TEORICA E DESCRITIVA V";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"01";"2T3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2232";"LEITURAS ORIENTADAS EM LINGUISTICA APLICADA VII";"STRICTO SENSU";2017;1;3;"sala do orientador";"2017-03-06";"2017-07-14";"02";"2T1";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"TIA0064";"EIXO 3F - SAUDE BASEADA EM EVIDENCIAS";"RESIDÊNCIA";2017;1;12;"Hospital Universitário Onofre Lopes";"2017-01-02";"2017-02-28";"01";"5M23456";"";"t";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"EAJ0330";"IRRIGACAO E DRENAGEM";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.2";"45M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PGEL053";"LEITURAS ORIENTADAS EM LINGUISTICA TEORICA E DESCRITIVA III";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"01";"2T1";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"QUI2029";"QUIMICA DE POLIMEROS";"STRICTO SENSU";2017;1;30;"3F1";"2017-03-01";"2017-06-30";"01";"35T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"POP1018";"TOPICOS ESPECIAIS EM DEMOGRAFIA E ESTUDOS DE POPULACAO";"STRICTO SENSU";2017;1;15;"A definir";"2017-04-03";"2017-04-14";"01";"23456M23456";"Disciplina abordará o tema Políticas de População. 15h pres, 10h prat, 5h EAD.";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CAR0010";"AMBULATORIO DE CARDIO-ONCOLOGIA";"RESIDÊNCIA";2017;1;5;"AMBULATÓRIO DE CARDIOLOGIA";"2017-02-20";"2017-07-01";"01";"2M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EDF0115";"SEMINARIOS AVANCADOS EM MOVIMENTO HUMANO, CULTURA E EDUCACAO";"STRICTO SENSU";2017;1;25;"Sala 06 do DEF";"2017-01-02";"2017-12-29";"01";"5T5234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"POP1002";"PROJECOES POPULACIONAIS";"STRICTO SENSU";2017;1;15;"Sala 5 DDCA";"2017-03-01";"2017-07-15";"01";"3T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ANT0041";"SEMINARIO DE PESQUISA DOUTORAL";"STRICTO SENSU";2017;1;10;"Sala D4 - Setor II";"2017-03-06";"2017-07-01";"01";"2M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2134";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA VII";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-03-06";"2017-07-14";"09";"2T3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ANT0040";"ORGANIZACAO SOCIAL, FAMILIA E PARENTESCO";"STRICTO SENSU";2017;1;20;"Sala D4 - Setor II";"2017-03-06";"2017-07-01";"01";"3M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PGEL051";"LEITURAS ORIENTADAS EM LINGUISTICA TEORICA E DESCRITIVA I";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"08";"2T4";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ANT0031";"ANTROPOLOGIA DO CONSUMO";"STRICTO SENSU";2017;1;30;"Sala D2 - Setor II";"2017-03-06";"2017-07-01";"01";"3T5634";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ANT0014";"CULTURA, TRADICAO E ORALIDADE";"STRICTO SENSU";2017;1;20;"Sala D4 - Setor II";"2017-03-06";"2017-07-01";"01";"4M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MAE0021";"SEMINARIO";"STRICTO SENSU";2017;1;20;"3H3";"2017-03-06";"2017-07-21";"01";"4M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"NEU0036";"TOPICOS AVANCADOS EM NEUROCIENCIAS DE SISTEMAS I";"STRICTO SENSU";2017;1;10;"INSTITUTO DO CEREBRO";"2017-03-10";"2017-05-19";"01";"6T1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PCS2160";"SEMINARIO TEMATICO I";"STRICTO SENSU";2017;1;20;"Sala G5 do Setor II";"2017-03-14";"2017-06-30";"01";"6M3456";"O Pensamento de Agamben sistematizado no Homo Sacer";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CLI2010";"METODOS ESTATISTICOS MULTIVARIADOS EM CLIMATOLOGIA";"STRICTO SENSU";2017;1;15;"3B1";"2017-03-06";"2017-07-21";"01";"35T12";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"DEF1997";"DESENVOLVIMENTO NEUROPSICOMOTOR";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN";"2017-02-10";"2017-02-11";"01";"7M2345  7T3456  6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2132";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA V";"STRICTO SENSU";2017;1;3;"sala do orientador";"2017-03-06";"2017-07-14";"08";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0338";"EXTENSAO RURAL";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS16.1";"3M345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT310";"APRECIACAO MUSICAL I";"TÉCNICO";2017;1;30;"Sala 25";"2017-01-30";"2017-06-17";"01";"2T3456";"Disciplina destinada aos alunos ingressantes até 2015.1.*Grade curricular antiga.";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"DIM0801";"ESTUDO ORIENTADO 1";"STRICTO SENSU";2017;1;5;"a definir";"2017-02-13";"2017-06-24";"12";"6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF2004";"FORMACAO PESSOAL II";"LATO SENSU";2017;1;80;"Sala de danças do DAD da UFRN";"2017-02-11";"2017-02-12";"01";"1M2345  1T3456  7N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"FST6007";"AVALIACAO CARDIORRESPIRATORIA EM PESQUISA";"STRICTO SENSU";2017;1;15;"SALA P6 DO ANEXO - 2º ANDAR";"2017-03-01";"2017-06-30";"01";"5T5234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MMU0026";"DOCENCIA ASSISTIDA";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-16";"2017-07-01";"04";"6T12";"Turma cadastrada para Francisco Caninde";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ART2087";"SEMINARIO DE ORIENTACAO";"LATO SENSU";2017;1;40;"Auditório B CCHLA";"2017-02-06";"2017-06-27";"01";"7M2345  7T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPG2395";"TEORIA GERAL DO PROCESSO";"LATO SENSU";2017;1;52;"UFRN - NÚCLEO DE PÓS-GRADUAÇÃO E DIREITO - SL 01";"2017-02-20";"2017-02-24";"01";"23456N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DIM0801";"ESTUDO ORIENTADO 1";"STRICTO SENSU";2017;1;5;"a definir";"2017-02-13";"2017-06-24";"17";"6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DECM0008";"FORMACAO EM PESQUISA IV";"STRICTO SENSU";2017;1;1;"Sala do orientador";"2017-03-06";"2017-06-24";"02";"7M6";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0841";"MALACOCULTURA";"TÉCNICO";2017;1;40;"AQUICULTURA";"2017-02-13";"2017-07-01";"AQS16.2";"6M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF2014";"AVALIACAO PSICOMOTORA";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN";"2017-07-13";"2017-07-14";"01";"6M2345  6T3456  5N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF2013";"ESTIMULACAO PSICOMOTORA";"LATO SENSU";2017;1;80;"Laboratório de Práticas Corporais e Ludicidade";"2017-07-15";"2017-07-16";"01";"17M2345  1T345 7T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MMU0004";"ORIENTACAO DE PESQUISA I";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-16";"2017-07-01";"05";"5M1";"Turma cadastrada para Francisco Caninde";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD0911";"BANCO DE DADOS";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T01w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"IMD0913";"DISPOSITIVOS MOVEIS";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T01w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"PROEF001";"PROBLEMATICAS DA EDUCACAO FISICA ESCOLAR";"STRICTO SENSU";2017;1;15;"Sala de Aula 6 (DEF)";"2017-03-10";"2017-07-14";"01";"6T1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD1042";"DESENVOLVIMENTO WEB II";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T01w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"DEF2005";"FORMACAO PESSOAL III";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN e LabLUD";"2017-05-06";"2017-05-07";"01";"17M2345  17T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD1041";"DESENVOLVIMENTO WEB I";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T01w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"IMD0911";"BANCO DE DADOS";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T02w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"DEF2018";"COMUNICACAO HUMANA";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN";"2017-06-10";"2017-06-11";"01";"17M2345  1T345 7T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"FIS2111";"TOPICOS ESPECIAIS EM MECANICA ESTATISTICA";"STRICTO SENSU";2017;1;3;"a definir";"2017-03-06";"2017-06-30";"01";"35T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT309";"PERCEPCAO III";"TÉCNICO";2017;1;20;"Sala 23";"2017-01-30";"2017-06-17";"02";"4T56";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"IMD0913";"DISPOSITIVOS MOVEIS";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T02w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"EAJ0333";"APICULTURA";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS17.1";"2T45";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT802";"INSTRUMENTO III";"TÉCNICO";2017;1;3;"Sala \"R\"";"2017-01-30";"2017-06-17";"29";"4T456";"Violino";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT309";"PERCEPCAO III";"TÉCNICO";2017;1;20;"Sala 23";"2017-01-30";"2017-06-17";"03";"2T34";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"EAJ0324";"AVICULTURA";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS17.1";"3M12 5M45";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPG2382";"PRINCIPIOLOGIA CONSTITUCIONAL";"LATO SENSU";2017;1;52;"UFRN - NÚCLEO DE PÓS-GRADUAÇÃO EM DIREITO - SAL 01";"2017-01-30";"2017-02-03";"01";"23456N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD1042";"DESENVOLVIMENTO WEB II";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T02w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"EAJ0319";"CONSTRUCOES RURAIS";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS17.1";"2T23 4T45";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD1041";"DESENVOLVIMENTO WEB I";"TÉCNICO";2017;1;40;"IMD/CIVT A103";"2017-01-30";"2017-06-17";"T02w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"DEF2020";"PSICANALISE EM PSICOMOTRICIDADE";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN";"2017-04-08";"2017-04-09";"01";"17M2345  1T345 7T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ0314";"FITOSSANIDADE";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS17.1";"4M45  3T45";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF2021";"PSICOMOTRICIDADE";"LATO SENSU";2017;1;80;"Auditório do DEF da UFRN";"2017-03-11";"2017-03-12";"01";"17M2345  1T345 7T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"IMD0911";"BANCO DE DADOS";"TÉCNICO";2017;1;40;"IMD/CIVT A307";"2017-01-30";"2017-06-17";"T03w";"";"";"f";1;"";"f";"ABERTA";"";"Semi-Presencial";""
"EAJ0313";"MANEJO DO SOLO";"TÉCNICO";2017;1;40;"AGROPECUÁRIA";"2017-02-13";"2017-07-01";"APS17.1";"45T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
